index,0,1,2
5569,SOURCE OF WANDER,15,Other
5570,LET IT GO,15,Other
5571,YOU; ME & THE SEA,15,Other
5572,LA VIE,15,Other
5573,ROBERT G BLANK,15,Other
5574,WINDIGO,15,Other
5575,S/V SAPPHIRE,15,Other
5576,MAGTHAN,15,Other
5577,SV GEMINI,15,Other
5578,BIG W,15,Other
5579,OZ,15,Other
5580,INCOMMUNICADO,15,Other
5581,KATRINA PAIGE,15,Other
5582,SWINGIN ON A STAR,15,Other
5583,DREAM WEAVER,15,Other
5584,IMPULSE,15,Other
5585,CONNELL SMITH,15,Other
5586,KING EIDER,15,Other
5587,JASPER H,15,Other
5588,STORY TIME,15,Other
5589,NATIVE,15,Other
5590,FOUR REEL,15,Other
5591,LE BLANC,15,Other
5592,KNOCK ON WOOD,15,Other
5593,SCOTTS & WATER,15,Other
5594,MIST,15,Other
5595,HAPPY PLACE,15,Other
5596,FEDERAL PILOT II,15,Other
5597,PRINCESS J,15,Other
5598,EAT DRINK & RE-MERRY,15,Other
5599,RELIABLE,15,Other
5600,FAY SLOVER,16,Other
5601,JULIEN DUBUQUE,16,Other
5602,CAPTAIN RON L,16,Other
5603,DJITO,16,Other
5604,NOR'WESTER,16,Other
5605,CSS CHICORA,16,Other
5606,BRANDYWINE,16,Other
5607,MISS MONIE,16,Other
5608,DEAN COCHRAN,16,Other
5609,COLE,16,Other
5610,LOVE MACHINE 6,16,Other
5611,MISS JUANITA,16,Other
5612,CAPT NELSON,16,Other
5613,ROSS A GRAND,16,Other
5614,CAPT WOODY,16,Other
5615,ROBERT IV,16,Other
5616,IT'S ALL GOOD,16,Other
5617,SACAJAWEA,16,Other
5618,EXCALIBUR,16,Other
5619,CARRIE MAE,16,Other
5620,LEWES,16,Other
5621,MISS AIMEE,16,Other
5622,MERLIN,16,Other
5623,KATHY PAWG,16,Other
5624,JULIA B,16,Other
5625,HERITAGE,16,Other
5626,NORFOLK,16,Other
5627,PATAPSCO,16,Other
5628,HIAWATHA,16,Other
5629,FELLS POINT,16,Other
5630,INLAND STAR,16,Other
5631,DARRELL THOMPSON,16,Other
5632,MUSKEGON RIVER,16,Other
5633,JIM BARTON,16,Other
5634,ISLAND EXPRESS,16,Other
5635,J P VIRDEN,16,Other
5636,BILL WEPFER,16,Other
5637,MARTIN EXPRESS,16,Other
5638,KYNOC,16,Other
5639,P/V ASSISTANT,16,Other
5640,ARAPAHO,16,Other
5641,W E IVANOFF,16,Other
5642,ANGELINE,16,Other
5643,SOPHIA KATERIN MURRA,16,Other
5644,SERENITY,16,Other
5645,EDNA A,16,Other
5646,CLOUDY BAY,16,Other
5647,PATUXENT,16,Other
5648,CHUB MORRIS,16,Other
5649,SYSTOLE,16,Other
5650,CANDICE L,16,Other
5651,WILLIAM B,16,Other
5652,RICHMOND,16,Other
5653,BLEU CARRERA,16,Other
5654,DARK 'N' STORMY,16,Other
5655,MERRY YACHT,16,Other
5656,PERSUADER,16,Other
5657,LILLIE JANE,16,Other
5658,DOUGLAS,16,Other
5659,ALCHEMY VII,16,Other
5660,ENROUTE,16,Other
5661,MYSTIC,16,Other
5662,KAREN RENEE' HAMM,16,Other
5663,LITTLE BOB,16,Other
5664,WIDGEON,16,Other
5665,SIR RANDALL,16,Other
5666,NATHAN,16,Other
5667,AFTEROURS,16,Other
5668,KEVIN MICHAEL,16,Other
5669,MOMENTUM,16,Other
5670,RIVER DOCKS I,16,Other
5671,NICHOLAS D,16,Other
5672,CARTE BLANCHE,16,Other
5673,RAIN SHADOW,16,Other
5674,CIVITA,16,Other
5675,TIMOTHY JAMES CARL,16,Other
5676,DENALI MIST II,16,Other
5677,INXS,16,Other
5678,GALT'S GULCH,16,Other
5679,GOT THE FEVER,16,Other
5680,ADELINE,16,Other
5681,STEVE DUMEY,16,Other
5682,SWEET THING,16,Other
5683,MV ISLANDER,16,Other
5684,DUNVEGAN,16,Other
5685,WAYNE B SMITH,16,Other
5686,JOSSET,16,Other
5687,SEA-RENITY,16,Other
5688,TNT,16,Other
5689,GREAT ESCAPE,16,Other
5690,COULD BE WORSE,16,Other
5691,DANIELLE,16,Other
5692,ICEWEGIAN,16,Other
5693,WINE DOWN,16,Other
5694,JEREMY,16,Other
5695,SAGINAW RIVER,16,Other
5696,WHISTLE WING V,16,Other
5697,WIND KNOT,16,Other
5698,PINKERTON,16,Other
5699,BERINY,16,Other
5700,KALANI,16,Other
5701,BRIGADOON,16,Other
5702,WM ERIC,16,Other
5703,PRINCESS IRENE,16,Other
5704,CHELSEA,16,Other
5705,HAPPY OURS,16,Other
5706,OCTAVIA (US),16,Other
5707,ALASKAN DREAM,16,Other
5708,SEA INN THINGS,16,Other
5709,PEREGRINE,16,Other
5710,ANA MARIA,16,Other
5711,THE CURRENT,16,Other
5712,CAST AWAY,16,Other
5713,CHASE'N GRACE,16,Other
5714,SEA DRAGON,16,Other
5715,DOUBLE J,16,Other
5716,S/V NO DOUBT,16,Other
5717,HAPPY TALK,16,Other
5718,GEORGE LEAVELL,16,Other
5719,JUPITER,16,Other
5720,MARMEE,16,Other
5721,SEAFOX,16,Other
5722,PITU,16,Other
5723,4TH QUARTER,16,Other
5724,SWAN SONG,16,Other
5725,BRANTLEY B,16,Other
5726,SEA IMP XI,16,Other
5727,AVENTURAS,16,Other
5728,WINDSWEPT,16,Other
5729,FALLHALLA,16,Other
5730,PACIFIC MOON,16,Other
5731,MASTER TYLER,16,Other
5732,LA FEMME SAUVAGE,16,Other
5733,SCARFACE,16,Other
5734,CARA,16,Other
5735,FORTUNA STAR,16,Other
5736,ROBERT MICHAEL,16,Other
5737,MS FRANCES,16,Other
5738,LUGGER 21,16,Other
5739,VALHOWELL,16,Other
5740,EVENTIDE,16,Other
5741,S/V BREVIS,16,Other
5742,TARAMISU,16,Other
5743,SPRING FEVER,16,Other
5744,COUNTESS,16,Other
5745,TARA ELIZABETH,16,Other
5746,CADEAU,16,Other
5747,JAMES S.,16,Other
5748,SKY'S THE LIMIT,16,Other
5749,MISS MY MONEY,16,Other
5750,VINES N LINES,16,Other
5751,BOTANY BAY,16,Other
5752,FALCON,16,Other
5753,PANACHE,16,Other
5754,NANCY ANNE,16,Other
5755,LADY K,16,Other
5756,PATOS,16,Other
5757,MY GIRL VI,16,Other
5758,OLILI KAI,16,Other
5759,THE RUDE GIRL,16,Other
5760,CAPT DOUG,16,Other
5761,AMANDA A,16,Other
5762,ATLANTIC WARRIOR,16,Other
5763,TAMPA,16,Other
5764,MISTASEA,16,Other
5765,PLAN B,16,Other
5766,NO SHOES,16,Other
5767,EMILY P SETTOON,16,Other
5768,SEA HAWK,16,Other
5769,ROBIN R,16,Other
5770,CAROLINA,16,Other
5771,NITA E,16,Other
5772,RITE OF PASSAGE,16,Other
5773,SEAYA II,16,Other
5774,AARON CHARLES MCKINN,16,Other
5775,ADJOURN,16,Other
5776,SHELL FUELER,16,Other
5777,DANIELLE GUIDRY,16,Other
5778,CHECKMATE II,16,Other
5779,MARC,16,Other
5780,CAPT JIM,16,Other
5781,ZEBRINA,16,Other
5782,BEYOND MEASURE,16,Other
5783,CARA MIA,16,Other
5784,FLUID PLAN,16,Other
5785,WILLIAM P HOBBY,16,Other
5786,TAK I,16,Other
5787,NO BUOYS,16,Other
5788,ISLAND TIDE,16,Other
5789,ROSS S STERLING,16,Other
5790,MY SUNSHINE,16,Other
5791,BIG HORN,16,Other
5792,NORSE CODE,16,Other
5793,CSS RICHMOND,16,Other
5794,BROWN WATER XI,16,Other
5795,CAPT JERRY VIZIER,16,Other
5796,GENERATIONS,16,Other
5797,J CREW,16,Other
5798,FOUR SEAS,16,Other
5799,SV CHEETAH,16,Other
5800,ADDIS,16,Other
5801,W T HOGG,16,Other
5802,ASHLYNE,16,Other
5803,SAN JACINTO,16,Other
5804,VICKI LYNN,16,Other
5805,LA LINEA,16,Other
5806,ANGELA MARIE,16,Other
5807,CAPT JAMES HOOVER,16,Other
5808,BEN NOLAN,16,Other
5809,LYNN R,16,Other
5810,VENTANA,16,Other
5811,FUSION,16,Other
5812,CHRIS ARDEN,16,Other
5813,ANGELA RAE,16,Other
5814,KNOT RETIRED,16,Other
5815,ALLEY G,16,Other
5816,VINGILOTE,16,Other
5817,HIGHLANDER III,16,Other
5818,HIGH INTEREST,16,Other
5819,SEXXXY MESS,16,Other
5820,AINOA,16,Other
5821,TOMMY E,16,Other
5822,CAPT.TKJ,16,Other
5823,GOD'S GIFT,16,Other
5824,AIRSHIP,16,Other
5825,FAITH II,16,Other
5826,CURTIS MOORE,16,Other
5827,HOTSPUR,16,Other
5828,THE DELTA,16,Other
5829,AURELIA,16,Other
5830,LA BELLE,16,Other
5831,UNCLE BUD,16,Other
5832,ARABIAN,16,Other
5833,FOUR SEA SONS III,16,Other
5834,FREE FALLIN,16,Other
5835,HAZEL ANN,16,Other
5836,TERRY FONTENOT,16,Other
5837,MOONSTONE,16,Other
5838,LIESL,16,Other
5839,CAT-DOG,16,Other
5840,BUSTERS TOY III,16,Other
5841,CELIMA,16,Other
5842,S/V SOUTHERN CHARM,16,Other
5843,KARLICIA,16,Other
5844,AUDREY GUIDRY,16,Other
5845,G W DUNN,16,Other
5846,WILTON LEBOEUF,16,Other
5847,HAY SHEA,16,Other
5848,REEL EXCUSE,16,Other
5849,LADYN MINA,16,Other
5850,SOLD,16,Other
5851,KNOTTY DOGS,16,Other
5852,PERSISTANCE,16,Other
5853,KOA,16,Other
5854,ONE MORE DAY,16,Other
5855,CASCADE II,16,Other
5856,TALARIA,16,Other
5857,MISTER CUE,16,Other
5858,AGAPOON,16,Other
5859,JENNIE MAEVE III,16,Other
5860,GENERAL,16,Other
5861,CODE BLUE,16,Other
5862,RAPTURE,16,Other
5863,YOLA,16,Other
5864,OCEAN BREEZE,16,Other
5865,SLAINTE,16,Other
5866,SALTSHAKER,16,Other
5867,VELDA TAYLOR,16,Other
5868,D W GRIFFITH,16,Other
5869,SILENCE,16,Other
5870,MS JEFE,16,Other
5871,BLESSED C'S,16,Other
5872,S/V TRADEWINDS,16,Other
5873,SINGULARITY,16,Other
5874,LOYD C,16,Other
5875,BROWN WATER I,16,Other
5876,CAPT AL DEVALL,16,Other
5877,NIGHT HERON,16,Other
5878,MISS MEG,16,Other
5879,OUT OF AFRICA,16,Other
5880,SQUAW,16,Other
5881,JIMMY DREAMS,16,Other
5882,BALANCE,16,Other
5883,EMILY W,16,Other
5884,SAIL LA VIE,16,Other
5885,MOHAWK,16,Other
5886,RAYNA AND KERSTIN,16,Other
5887,GALENE,16,Other
5888,CAPT CLAUDE,16,Other
5889,VELERO,16,Other
5890,ABEONA,16,Other
5891,CRIPPLER,16,Other
5892,IVORY LADY,16,Other
5893,REEL HOOK UP,16,Other
5894,MADNIC,16,Other
5895,CASSIUS,16,Other
5896,LONGEVITY,16,Other
5897,FIT LADY,16,Other
5898,CERVECITA,16,Other
5899,KB5,16,Other
5900,YOLO  II,16,Other
5901,BAY WIND,16,Other
5902,SIXTY-EIGHTY,16,Other
5903,VIATORI,16,Other
5904,HELIOS,16,Other
5905,ANDERS ELEVATOR,16,Other
5906,KELLY LYNN,16,Other
5907,THE GOOD LIFE,16,Other
5908,ZEN TRAVELER,16,Other
5909,PERFECTSEAS,16,Other
5910,MYCAT,16,Other
5911,PLANE RELIEF,16,Other
5912,FORT DADE,16,Other
5913,LONGBOW,16,Other
5914,SELCHIE,16,Other
5915,GLORIOUS DEI,16,Other
5916,MELANIE,16,Other
5917,CAZADORA,16,Other
5918,AMAPOLA,16,Other
5919,CRACKER JACK,16,Other
5920,SIRENUSE III,16,Other
5921,CUTTER ROCK,16,Other
5922,FAMILY TIME,16,Other
5923,MARY DIANNE,16,Other
5924,SALISH SEAHAWK,16,Other
5925,TRILLIUM,16,Other
5926,VOODOO,16,Other
5927,ANY PARTICULAR HARBO,16,Other
5928,KA-DEE-ANNA,16,Other
5929,SF SHAKEDOWN,16,Other
5930,JOY WEPFER,16,Other
5931,LIVJACK,16,Other
5932,RED BIRD,16,Other
5933,ODYSSEUS,16,Other
5934,E=MC2,16,Other
5935,ROSIE,16,Other
5936,SANDRA ANN,16,Other
5937,SOUNDER DECISION,16,Other
5938,TWO STEP,16,Other
5939,JOCAR,16,Other
5940,REMEDE,16,Other
5941,LAST LAUGH,16,Other
5942,FRIGATE,16,Other
5943,MORNING STAR,16,Other
5944,BILLABLE,16,Other
5945,AQUA THERAPY,16,Other
5946,PETRESS,16,Other
5947,FINALLY THERE,16,Other
5948,SEA BREEZE,16,Other
5949,CANAWAN,16,Other
5950,ADVENTURESS,16,Other
5951,JAWS,16,Other
5952,DULCE VIDA,16,Other
5953,MISS CHRISTY,16,Other
5954,LANCASHIRE LASS,16,Other
5955,FIN,16,Other
5956,SILVERAY,16,Other
5957,MISS JOSIE,16,Other
5958,MARY ELLEN,16,Other
5959,NOSE TACKLE,16,Other
5960,ALTITUDE ADJUSTMENT,16,Other
5961,DANCIN NANA J,16,Other
5962,EVENING STAR,16,Other
5963,HYDRA 53,16,Other
5964,T/T BOOK ENDS,16,Other
5965,LUCKY FOR US,16,Other
5966,CLASSIC CYN,16,Other
5967,CARIS,16,Other
5968,TAYLOR A,16,Other
5969,SEA SEA,16,Other
5970,SERENE,16,Other
5971,SEA WOLFE,16,Other
5972,CARTER JON,16,Other
5973,SOUTH BAY,16,Other
5974,THE TARDIS,16,Other
5975,AVALON,16,Other
5976,NO BAD DAYS,16,Other
5977,C-TIME,16,Other
5978,BELIEVE IT,16,Other
5979,VENI VIDI WIKIWIKI,16,Other
5980,F/V ERICA LYNN,16,Other
5981,JIMKAT,16,Other
5982,PAULETTE K,16,Other
5983,SIR-FREDERICK,16,Other
5984,4 SEASONS,16,Other
5985,MARIE ANNETTE,16,Other
5986,PREVAIL,16,Other
5987,BELLA LA VIE,16,Other
5988,SEAWAY PILOT V,16,Other
5989,CALIENTE,16,Other
5990,POWERTOOL,16,Other
5991,LADY KK,16,Other
5992,14 PENNIES,16,Other
5993,LJ IV,16,Other
5994,SEAS THE DAY IV,16,Other
5995,THE BLESSING,16,Other
5996,CAPT RIP,16,Other
5997,RARITY,16,Other
5998,ENCHANTRESS,16,Other
5999,ITZAE,16,Other
6000,CAPT SKINNY,16,Other
6001,COMPASS POINT,16,Other
6002,DALE TAYLOR,16,Other
6003,TOGA,16,Other
6004,HARVEST MOON,16,Other
6005,SUMMERTIME,16,Other
6006,LOOSEN UP,16,Other
6007,APPALOOSA,16,Other
6008,EMMA,16,Other
6009,JAMESON JOHN,16,Other
6010,SOM_ABOUT_MARY,16,Other
6011,AEQUUS,16,Other
6012,SUNNY T,16,Other
6013,BONUS TIME,16,Other
6014,CHARLES JEFFREY SR,16,Other
6015,NIKKI C,16,Other
6016,JESSE LEE,16,Other
6017,KATHERINE O'HARA,16,Other
6018,PATRICK KAPPER,16,Other
6019,MISS ANGELICA,16,Other
6020,CHRISTINE'S PHANTOM,16,Other
6021,INTERIM,16,Other
6022,RUDY T,16,Other
6023,MANNA,16,Other
6024,MEGAN DAWN,16,Other
6025,MAX K,16,Other
6026,TIMMIES RUN,16,Other
6027,CALESI,16,Other
6028,BRAZOS,16,Other
6029,GLAM,16,Other
6030,KNOT AGAIN,16,Other
6031,WINGS,16,Other
6032,LUCKY ME,16,Other
6033,PAMMIE,16,Other
6034,OCEANAIRE,16,Other
6035,CALLISTO,16,Other
6036,SILIA,16,Other
6037,SEA TRAVELER,16,Other
6038,GAIL'S STORM IV,16,Other
6039,IMMAGINA,16,Other
6040,WINTERS DREAM,16,Other
6041,WECK DUNLAP,16,Other
6042,SAMUEL FIVELAND,16,Other
6043,MYLA RAE,16,Other
6044,KON TIKI,16,Other
6045,S/F SMOKIN BILLZ,16,Other
6046,CONQUEST,16,Other
6047,THIRD WISH,16,Other
6048,PEARL C EYMARD,16,Other
6049,C BREEZE,16,Other
6050,CAT'S MEOW II,16,Other
6051,BAD HABIT,16,Other
6052,KNOTCHO GRANDE,16,Other
6053,CHAPINAV,16,Other
6054,TIME AND TIDE,16,Other
6055,SOLUTION II,16,Other
6056,KARMA 3.0,16,Other
6057,SOUTHERN SUN,16,Other
6058,BAYCAT,16,Other
6059,EQ2,16,Other
6060,LORI B V,16,Other
6061,AVATAR,16,Other
6062,CHERYL LEE,16,Other
6063,ERRANTE DI NUOVO,16,Other
6064,THE KID,16,Other
6065,ROCK N OCEAN,16,Other
6066,SOGGY DOLLAR,16,Other
6067,CAROSY,16,Other
6068,EL SHADDAI,16,Other
6069,CANTANKERUS,16,Other
6070,RVH,16,Other
6071,JOYFUL,16,Other
6072,C FOX,16,Other
6073,LOCOMOTION,16,Other
6074,CHERE-AMIE,16,Other
6075,NALADHU,16,Other
6076,CALA II,16,Other
6077,HENNA,16,Other
6078,JERSEY GIRL,16,Other
6079,FISH TALES,16,Other
6080,MANCHEGO,16,Other
6081,THE DRIPPIN WET,16,Other
6082,STORYTELLER,17,Other
6083,TIM TAM,17,Other
6084,ROBERT,17,Other
6085,WHITE ANGEL,17,Other
6086,CITY OF BUFFALO,17,Other
6087,JACK K,17,Other
6088,PINTAIL,17,Other
6089,CELTIC AIRE,17,Other
6090,JOHN OLIVER,17,Other
6091,SUNRISE II,17,Other
6092,BEVERLY H,17,Other
6093,JASON JOSEPH,17,Other
6094,SIGNET LEGEND,17,Other
6095,CHALLENGER,17,Other
6096,BASIN ENDEAVOR,17,Other
6097,JUDSON B,17,Other
6098,SHUSWAP,17,Other
6099,SCOTT QUEST,17,Other
6100,BURLINGTON,17,Other
6101,BLAIR WILSON,17,Other
6102,HOLLY J,17,Other
6103,A J MORRIS,17,Other
6104,PORT ARTHUR,17,Other
6105,JOANNE C,17,Other
6106,DELACROIX,17,Other
6107,DAVE DAVENPORT,17,Other
6108,ROBERT H BROWN,17,Other
6109,SARAH B,17,Other
6110,MONDAI NAI,17,Other
6111,LOUISE,17,Other
6112,BJOYCE,17,Other
6113,HARLAN RICHARDSON,17,Other
6114,BULLDOG SALLY,17,Other
6115,NANUK,17,Other
6116,ALAN ALBRIGHT,17,Other
6117,MISS GINGER,17,Other
6118,W.L.CALLAHAN,17,Other
6119,BEAR FLAG,17,Other
6120,CAPT MANUEL,17,Other
6121,PALO DURO,17,Other
6122,BAYOU LADY,17,Other
6123,SUSIE FAGAN,17,Other
6124,CREOLE TUT,17,Other
6125,CHARLES H CATES V,17,Other
6126,JAGUAR,17,Other
6127,RISING SUN,17,Other
6128,FUEL LEADER,17,Other
6129,CAPT STEVE,17,Other
6130,BETSY ROSS,17,Other
6131,CAPTAIN TOM,17,Other
6132,CAPT RAY O'NEAL,17,Other
6133,ISLAND EXPLORER,17,Other
6134,JERRY DEAL,17,Other
6135,BROWN WATER VII,17,Other
6136,FOURTH QUARTER,17,Other
6137,SILVERGATE,17,Other
6138,STACY DIANNE,17,Other
6139,KHLOE,17,Other
6140,TERRY CONNER,17,Other
6141,SIR JOSIE T,17,Other
6142,SHAWNEE,17,Other
6143,ZEALOT,17,Other
6144,PRIMUS,17,Other
6145,CAPT HYMEN DEVALL,17,Other
6146,NIKKI JO C,17,Other
6147,CHARLES H CATES VIII,17,Other
6148,TOMMY ANDREW,17,Other
6149,CORAHLEEN,17,Other
6150,DOTTI J,17,Other
6151,STARLIGHT,17,Other
6152,CUSTOM,17,Other
6153,LORI B,17,Other
6154,SON FISH,17,Other
6155,CONTAGIOUS,17,Other
6156,BOOKE-END,17,Other
6157,ANAKAI,17,Other
6158,BRANGUS,17,Other
6159,CHICAGO WARRIOR,17,Other
6160,RACHEL ALEXANDRA,17,Other
6161,JUSTIFIED IV,17,Other
6162,COHO,17,Other
6163,COUGAR,17,Other
6164,WANDERER,17,Other
6165,ROSEDALE,17,Other
6166,ISLAND GIRL,17,Other
6167,SULAND,17,Other
6168,OKAY,17,Other
6169,V'GER,17,Other
6170,GLORY,17,Other
6171,WILD HARE,17,Other
6172,REDDY K,17,Other
6173,HOLLY H,17,Other
6174,THE DUKE,17,Other
6175,NORTHEAST PILOT I,17,Other
6176,MR TOM,17,Other
6177,LOGLOADER,17,Other
6178,VIGILANT,17,Other
6179,TERESA T,17,Other
6180,E W THOMPSON,17,Other
6181,CAPT E.S.C.,17,Other
6182,KOLOKEA,17,Other
6183,SANTA CRUISE,17,Other
6184,MICHAEL P O'NEIL,17,Other
6185,SOJOURN,17,Other
6186,OCEAN SCOUT,17,Other
6187,BILLY GENE,17,Other
6188,TED W EWING,17,Other
6189,DOLPHIN,17,Other
6190,SEQUEL,17,Other
6191,ZIP IT,17,Other
6192,HARBOR RUNNER,17,Other
6193,TIME OUT WEST,17,Other
6194,BOPPY'S STAR,17,Other
6195,AUDREY HECKMAN,17,Other
6196,MISS DAISY,17,Other
6197,PIC,17,Other
6198,CHECKERED FLAG,17,Other
6199,MISS BROOKE,17,Other
6200,JAKA-B,17,Other
6201,PACIFIC PACER,17,Other
6202,OCEAN DREAM,17,Other
6203,FOUR SEASONS,17,Other
6204,EUPHORIA,17,Other
6205,COMMANDER 1,17,Other
6206,ROBERT MAGNUS,17,Other
6207,MI AMOR,17,Other
6208,II WORSHIP,17,Other
6209,SUPERNOVA,17,Other
6210,GOOG-E,17,Other
6211,OCEAN DEFENDER,17,Other
6212,SARAH BROOKS,17,Other
6213,FAR OUT,17,Other
6214,ASHER AND ARIANA,17,Other
6215,SAMBA,17,Other
6216,OCEAN SPIRIT II,17,Other
6217,MR MIKE,17,Other
6218,J CAROLE NEALE,17,Other
6219,KRITIN J,17,Other
6220,TEAGYN,17,Other
6221,MOSEY,17,Other
6222,SALT SHAKER,17,Other
6223,SHANNON LEE,17,Other
6224,CLEAN SWEEP,17,Other
6225,PACIFIC SUN,17,Other
6226,RUFFIAN,17,Other
6227,ARLENE,17,Other
6228,LADY B,17,Other
6229,REELY HOOKED III,17,Other
6230,ZAPORA,17,Other
6231,OCEAN SENTINEL,17,Other
6232,ROBERT W TAYLOR,17,Other
6233,KRISTIN,17,Other
6234,TRUE LOVE,17,Other
6235,JANE MARIE,17,Other
6236,ANNI D'ORO,17,Other
6237,MAGICIAN,17,Other
6238,STARR E,17,Other
6239,CHRISTIAN S,17,Other
6240,III QUARTERS,17,Other
6241,CSS ARKANSAS,17,Other
6242,F LOGAN,17,Other
6243,NEXT PHASE,17,Other
6244,SAVAGE DILIGENCE,17,Other
6245,ALTRO DONNA,17,Other
6246,ERIKA ANN,17,Other
6247,CAROLINA GIRL,17,Other
6248,ATARAXIA,17,Other
6249,HOUSTON FORET,17,Other
6250,DELTA DUCK,17,Other
6251,PANGEA 2,17,Other
6252,R SEQUEL,17,Other
6253,HAROLD R ZEISLOFT,17,Other
6254,ANNIE JEANNE,17,Other
6255,WINDY-I,17,Other
6256,MAMA ROSIE,17,Other
6257,CLAMAHOLIC,17,Other
6258,CINDY E,17,Other
6259,RV SUBSTANTIAL,17,Other
6260,LAUREN MARIE,17,Other
6261,ROUGAROU,17,Other
6262,FRITZ CENAC,17,Other
6263,ANNA MARIE,17,Other
6264,MARKET PRICE,17,Other
6265,CAPT KENT,17,Other
6266,MISS LAURIE,17,Other
6267,CHUCK BOONE,17,Other
6268,KELSO,17,Other
6269,MISS WHITNEY,17,Other
6270,HAWKSBILL,17,Other
6271,RICHARD J DEVALL,17,Other
6272,SAINT PETER,17,Other
6273,S/V MERAKI,17,Other
6274,TASTE&SEA,17,Other
6275,MFS SHIFTER,17,Other
6276,JESSICA HEATHER,17,Other
6277,TAYLOR RENEE,17,Other
6278,LIL' EMI,17,Other
6279,CAPTAIN MATTHEW,17,Other
6280,ATLAS,17,Other
6281,SARA,17,Other
6282,GALAVANT,17,Other
6283,SYDNEY RAE,17,Other
6284,MISS APRIL,17,Other
6285,TRANSITION STATE II,17,Other
6286,MY TOOTSIE,17,Other
6287,PETER J,17,Other
6288,ST ELMO,17,Other
6289,COASTAL QUEEN,17,Other
6290,JANE OLIVIA,17,Other
6291,CAJUN HUSTLER,17,Other
6292,CINDY R,17,Other
6293,CARL JOSEPH,17,Other
6294,VISION,17,Other
6295,DMO RESOLUTION,17,Other
6296,MARIE M MORGAN,17,Other
6297,CLAIRE ELLEN,17,Other
6298,CASABLANCA,17,Other
6299,LOLANI,17,Other
6300,RUMAWAY,17,Other
6301,MISS ADRIANA,17,Other
6302,GROUSE III,17,Other
6303,BOBBIE,17,Other
6304,SAVAGE JOURNEY,17,Other
6305,PAPA D,17,Other
6306,STAYING POWER,17,Other
6307,PATRICE MARIE,17,Other
6308,SOLAMENTE,17,Other
6309,JOLLY ROGER,17,Other
6310,BIG RAY II,17,Other
6311,ROBIN LANETTE,17,Other
6312,JENNY CLARK,17,Other
6313,CAPTAIN JOHN G,17,Other
6314,SUMMERCAMP,17,Other
6315,CAROL M,17,Other
6316,TRIPPER,17,Other
6317,THERESA ANN,17,Other
6318,MARY WEPFER,17,Other
6319,MISS BETH,17,Other
6320,THREE'S ENOUGH,17,Other
6321,JOREE,17,Other
6322,IRISH TWIN,17,Other
6323,ASSAULT,17,Other
6324,MAR-LO,17,Other
6325,RUBY E,17,Other
6326,WAR ADMIRAL,17,Other
6327,TIDE RAIDER II,17,Other
6328,CAPT DAVE GUIDRY,17,Other
6329,AMANDA MAY,17,Other
6330,INDIGO SEA,17,Other
6331,MY GYPSY SOUL,17,Other
6332,GRAY WOLF,17,Other
6333,ANITA,17,Other
6334,BUTLER,17,Other
6335,PAT LUKE,17,Other
6336,LEVEL UP,17,Other
6337,DARK STAR,17,Other
6338,PONCA,17,Other
6339,MISS DESTY,17,Other
6340,SOLILOQUY,17,Other
6341,K2 NAVIGATOR,17,Other
6342,DREAMBUILDER,17,Other
6343,KNOT SEW E SEA,17,Other
6344,SAM,17,Other
6345,OPTIMIST NO. 1,17,Other
6346,REMARKABLE,17,Other
6347,CROSBY TIDE,17,Other
6348,GRAND ANN,17,Other
6349,SOMEDAY IS TODAY,17,Other
6350,MALLARD,17,Other
6351,KARON LOUISE,17,Other
6352,ALBI,17,Other
6353,REEL NOYES,17,Other
6354,HONEST BOB,17,Other
6355,INVICTUS II,17,Other
6356,KAIMANA,17,Other
6357,BLIND DATE,17,Other
6358,MASTER CADE,17,Other
6359,APAVA,17,Other
6360,SALLY B,17,Other
6361,BIG DADDY,17,Other
6362,ACADIANA,17,Other
6363,OOFAH,17,Other
6364,BIG AL,17,Other
6365,JANABANANA,17,Other
6366,MAGGIE RAE,17,Other
6367,CAPT WAYNE TAYLOR,17,Other
6368,LE PRESENT,17,Other
6369,ODIN,17,Other
6370,MY MINA,17,Other
6371,LIVIN' WELL,17,Other
6372,SAN D,17,Other
6373,BILLFISHER,17,Other
6374,OFF LIMITS,17,Other
6375,TERMITE,17,Other
6376,ADMERALS B,17,Other
6377,SEA BARBIE,17,Other
6378,FREEPORT PILOT 1,17,Other
6379,HUBERT BAYS,17,Other
6380,SUDDEN INSPIRATION,17,Other
6381,RESPITE AT SEA,17,Other
6382,CARRISMA,17,Other
6383,SIG:PRN IV,17,Other
6384,ANNISON,17,Other
6385,ANTARES,17,Other
6386,SHORELINE XVII,17,Other
6387,BEN R JOHNSON,17,Other
6388,DANA ANN,17,Other
6389,MOOSE,17,Other
6390,TICKET II,17,Other
6391,TESTEROSSA,17,Other
6392,DIDAPPER 55,17,Other
6393,MY HARLEY,17,Other
6394,AVANTI,17,Other
6395,LORRAINE L,17,Other
6396,RUFF LIFE,17,Other
6397,NOELANI,17,Other
6398,HAU'OLI,17,Other
6399,TAINA,17,Other
6400,BLUE FIBER,17,Other
6401,JO ANN EDWARDS,17,Other
6402,QUIKWOOD,17,Other
6403,FLYIN LOW,17,Other
6404,OCEANFRONT  PROPERTY,17,Other
6405,CATCHIN TIME,17,Other
6406,ENDEAVOUR III,17,Other
6407,CRAZY FISH,17,Other
6408,MYSTIC EAGLE,17,Other
