270,903,6631,CALLWYR6498_MMSI338325605
5741,105,1471,CALLWYR6559_MMSI367059890
4762,70,20,CALLWYR9477_MMSI366951660
5654,107,1442,CALLWYT8020_MMSI367306240
298,719,6060,CALLWYT8597_MMSI366979510
314,1847,9978,CALLWYT9017_MMSI367024960
5464,111,1870,CALLWYU8674_MMSI367136040
599,618,8009,CALLWYU8917_MMSI367010120
6745,90,1196,CALLWYU9725_MMSI366972910
6844,88,1181,CALLWYU9726_MMSI366973420
6716,90,1323,CALLWYU9878_MMSI366973450
2443,247,161,CALLWYV5559_MMSI367384840
3616,167,3007,CALLWYW9986_MMSI366925620
6758,89,1319,CALLWYZ2998_MMSI367002470
405,1451,5604,CALLWYZ3386_MMSI367151850
1790,338,240,CALLWYZ7642_MMSI338392342
2594,213,3750,CALLWYZ8185_MMSI367176730
6897,88,1180,CALLWYZ8391_MMSI367016180
529,329,3303,CALLWZ 2603_MMSI368926309
8549,71,14,CALLWZ3378_MMSI369970504
1040,354,6091,CALLWZB4244_MMSI367002980
6338,95,769,CALLWZB9310_MMSI338118674
3928,154,1739,CALLWZB9310_MMSI338118971
2895,128,1670,CALLWZC3886_MMSI366963980
6330,95,1096,CALLWZC8517_MMSI366969970
4544,133,2957,CALLWZC8518_MMSI366969980
6364,95,1987,CALLWZE8187_MMSI366776000
6786,89,1316,CALLWZW7217_MMSI366954210
989,443,8060,CALLWZY7370_MMSI366984060
190,367,3428,CALLX01_MMSI338319289
538,927,3991,CALLXCLV2_MMSI345080044
5,186,76,CALLXCMM1_MMSI345020022
1958,161,752,CALLXCNR_MMSI123450100
1,230,0,CALLXCOH_MMSI810234700
2373,255,2229,CALLXXXXXXX_MMSI338311632
1131,471,5950,CALLXXXXXXX_MMSI338396331
2366,256,151,CALLXXXXXXX_MMSI338400762
617,696,4413,CALLYAYA_MMSI338398077
2281,265,2273,CALLYD20918_MMSI775998681
2123,284,2361,CALLYD23316_MMSI775998563
2057,294,2394,CALLYD25995_MMSI775998265
2211,273,2308,CALLYD26090_MMSI775998558
63,6879,30040,CALLYETI_MMSI338396549
563,345,4199,CALLYJQY6_MMSI576464000
39,15298,31431,CALLYMA8888_MMSI271045641
5,132,58,CALLYOUNG G_MMSI338237355
105,2558,25346,CALLYT808_MMSI368926615
377,552,9385,CALLYT810_MMSI368926638
107,93,248,CALLYT811_MMSI368926639
112,4675,33092,CALLYYD1376_MMSI775998379
1284,123,911,CALLZA7529_MMSI601820000
22,516,1639,CALLZCDY2_MMSI983105676
5,288,145,CALLZCEV9_MMSI983107804
2135,283,2358,CALLZCFC7_MMSI319048700
262,2291,13192,CALLZCGB5_MMSI319649000
6516,93,1343,CALLZCGN2_MMSI319071300
8583,70,43,CALLZCGT_MMSI319742000
729,710,9304,CALLZCNN3_MMSI983191073
8021,75,22,CALLZCOM2_MMSI319664000
2236,270,3419,CALLZCON8_MMSI319070700
1743,347,3128,CALLZCOU9_MMSI310000000
5,150,84,CALLZCRZ9_MMSI319880000
29,8152,24692,CALLZCTQ9_MMSI338316594
734,163,97,CALLZCTT5_MMSI319170300
344,213,799,CALLZCTY4_MMSI319290000
4555,99,1607,CALLZCXL3_MMSI319257000
772,684,12199,CALLZCYH7_MMSI338376791
600,69,25,CALLZCYK5_MMSI319005500
503,960,19902,CALLZCYV2_MMSI319010600
2107,209,1096,CALLZCYV6_MMSI319011400
751,804,4860,CALLZDDU8_MMSI236072000
2378,213,182,CALLZDEU2_MMSI236000990
1046,483,5775,CALLZDPQ3_MMSI368085760
2168,279,2332,CALLZDPS4_MMSI236112196
2269,201,6271,CALLZDPX4_MMSI236112226
46,5585,36350,CALLZDQH4_MMSI236112333
113,1656,9465,CALLZDRR2_MMSI236112610
2361,256,2236,CALLZDRU5_MMSI236112646
950,482,5783,CALLZDRW9_MMSI236112665
1614,76,23,CALLZGAD8_MMSI319019400
455,1328,5211,CALLZGAI7_MMSI319043200
402,198,70,CALLZGAR2_MMSI319021600
246,2420,8250,CALLZGAT6_MMSI319042700
2503,242,2174,CALLZGAZ8_MMSI983191051
2371,255,2229,CALLZGBC5_MMSI737255
312,845,4802,CALLZGBG9_MMSI983192276
274,72,26,CALLZGBK7_MMSI319026600
2105,287,2367,CALLZGBS7_MMSI319042800
6735,90,1321,CALLZGBS9_MMSI319041200
87,1183,9129,CALLZGBX2_MMSI319039100
3010,192,79,CALLZGCA4_MMSI319038200
2193,276,2321,CALLZGCY4_MMSI319143600
510,1041,21909,CALLZGDL4_MMSI319210900
828,727,3833,CALLZGDO3_MMSI319102900
62,163,142,CALLZGDQ6_MMSI319199900
6445,94,1975,CALLZGDR7_MMSI319060200
501,974,8094,CALLZGEC7_MMSI319067300
1852,326,2538,CALLZGEG6_MMSI319070400
324,898,13035,CALLZGEK_MMSI319073800
1,182,0,CALLZGEM2_MMSI983192149
2401,252,2215,CALLZGEU2_MMSI339915000
838,445,568,CALLZGEV4_MMSI319799000
2072,292,2385,CALLZGEV5_MMSI319080500
2,1710,1170,CALLZGFF7_MMSI319088400
53,742,1795,CALLZGFM8_MMSI319092700
846,714,3782,CALLZGFP3_MMSI319154400
652,569,5827,CALLZGFS8_MMSI983192017
330,1829,6957,CALLZGFX6_MMSI319102700
9,723,1444,CALLZGGE6_MMSI319108300
3186,175,2025,CALLZGGN6_MMSI235379000
2246,269,2547,CALLZGGP7_MMSI319121400
178,67,19,CALLZGGV9_MMSI319121300
886,571,14980,CALLZGHA5_MMSI319123300
1555,358,3507,CALLZGHD3_MMSI319132700
1694,357,2640,CALLZGHG4_MMSI319129300
2283,265,2280,CALLZGHI8_MMSI319132200
719,319,1115,CALLZGHK4_MMSI319133900
7272,83,160,CALLZGHK6_MMSI319132100
58,76,29,CALLZGHL8_MMSI319132500
2086,285,2379,CALLZGHN4_MMSI319135200
9,50236,140148,CALLZGHP7_MMSI319148700
1,571,0,CALLZGHP_MMSI319154700
2257,268,2281,CALLZGHS8_MMSI319139900
299,1520,6419,CALLZGHV3_MMSI319146600
2194,275,2318,CALLZGHV9_MMSI319144500
2376,254,2231,CALLZGHWS_MMSI319146700
2344,237,3888,CALLZGHX3_MMSI236112344
1997,303,2474,CALLZGIA7_MMSI319148500
1973,306,2466,CALLZGIC5_MMSI319154900
1707,341,2683,CALLZGIC8_MMSI319151400
71,6359,40906,CALLZGIG6_MMSI319193700
2470,245,2185,CALLZGIG9_MMSI319161100
2065,275,2395,CALLZGII9_MMSI319155400
6,1020,1022,CALLZGIM5_MMSI319158600
1819,332,2552,CALLZGIM8_MMSI319159500
47,193,168,CALLZGIN5_MMSI319175600
795,761,4434,CALLZGIZ6_MMSI319170400
41,337,921,CALLZGKC5_MMSI319173500
1677,354,2649,CALLZGKE9_MMSI319175800
135,4036,12485,CALLZGKE_MMSI319174600
4,450,372,CALLZGKF3_MMSI319175100
1792,337,2566,CALLZGKF6_MMSI319196900
1166,499,11916,CALLZGKF9_MMSI319191500
548,964,7577,CALLZGKI7_MMSI319177500
22,580,453,CALLZGKL7_MMSI319179800
1764,302,3096,CALLZGKM5_MMSI319180500
248,214,110,CALLZGKQ5_MMSI319206200
1520,398,352,CALLZGKS_MMSI319134200
828,465,9558,CALLZGOB2_MMSI319203800
1624,372,2691,CALLZGOB8_MMSI319208100
181,141,218,CALLZGOC3_MMSI319204800
22,14775,66612,CALLZGOC4_MMSI319402400
61,71,8,CALLZGOD5_MMSI319207500
1180,399,6634,CALLZGOF9_MMSI319209500
9,7530,20086,CALLZGOH_MMSI319208500
2098,288,2375,CALLZGOI8_MMSI319214900
133,3253,29911,CALLZGOJ2_MMSI319211000
54,243,143,CALLZGOL750_MMSI319211100
742,400,3990,CALLZGON2_MMSI319226300
621,737,13318,CALLZGOQ4_MMSI319216700
339,496,740,CALLZGOR_MMSI319215300
390,1381,13569,CALLZGOX8_MMSI319221700
346,999,9171,CALLZGQB3_MMSI319225600
33,202,59,CALLZGQG2_MMSI319228800
33,17331,50520,CALLZHGZ3_MMSI319051000
2305,262,2263,CALLZIGGY_MMSI338305973
21,744,2070,CALLZINGARA_MMSI368122640
2,599,151,CALLZING_MMSI338302435
1,73,0,CALLZISSOU_MMSI338426055
2344,258,2240,CALLZJL2015_MMSI378113021
1003,603,5105,CALLZJL2027_MMSI378113027
1551,390,2760,CALLZJL202_MMSI378113245
87,6271,29572,CALLZJL2053_MMSI378113049
2,272,90,CALLZJL2075_MMSI378113104
672,827,8181,CALLZJL2118_MMSI378404000
1487,329,4116,CALLZJL2136_MMSI378113117
198,1871,24676,CALLZJL2140_MMSI378113122
39,2529,14435,CALLZJL2186_MMSI378113145
70,8098,19591,CALLZJL2200_MMSI378113159
871,277,193,CALLZJL2202_MMSI378113158
353,1646,11298,CALLZJL2203_MMSI378113162
1653,336,3899,CALLZJL2210_MMSI378113172
1309,462,3030,CALLZJL2215_MMSI378113178
627,854,8071,CALLZJL2216_MMSI378113179
142,3955,11994,CALLZJL2288_MMSI378113232
2,42262,28096,CALLZJL2294_MMSI378113235
106,3029,17561,CALLZJL2327_MMSI378113328
240,746,6198,CALLZJL2343_MMSI378113274
2391,253,2220,CALLZJL2356_MMSI378113282
173,3015,16457,CALLZJL2358_MMSI378113284
498,1072,7226,CALLZJL2370_MMSI378113293
173,3131,16649,CALLZJL2439_MMSI378113349
2197,275,2315,CALLZJL2473_MMSI378113388
335,1595,12299,CALLZJL2478_MMSI378113393
2377,254,2229,CALLZJL2497_MMSI378113414
845,257,145,CALLZJL2499_MMSI378113416
960,594,3977,CALLZJL2502_MMSI378113419
1780,339,2575,CALLZJL2506_MMSI378113424
12,21204,69730,CALLZJL2509_MMSI378113427
693,626,5539,CALLZJL2510_MMSI378113428
286,826,7660,CALLZJL2511_MMSI378113429
192,476,867,CALLZJL2523_MMSI378113444
2660,227,104,CALLZJL2540_MMSI378113463
480,912,5767,CALLZJL2567_MMSI378113492
800,296,357,CALLZJL2570_MMSI378113495
1997,226,4450,CALLZJL5776_MMSI378001272
2186,277,2327,CALLZJL6252_MMSI378202000
1797,291,2561,CALLZJL6630_MMSI378111294
1433,421,2952,CALLZJL6659_MMSI378134000
232,2540,24803,CALLZJL6664_MMSI378141000
2000,292,2451,CALLZJL6667_MMSI378112993
997,602,4426,CALLZJL6869_MMSI378112996
343,1746,6611,CALLZJL6880_MMSI378112454
1950,310,2464,CALLZJL6943_MMSI378001159
95,5558,23143,CALLZJL7000_MMSI378172000
1744,347,2608,CALLZJL7447_MMSI378001286
944,572,7414,CALLZJL7761_MMSI378111322
14,238,154,CALLZJL8056_MMSI378111517
675,883,4336,CALLZJL8211_MMSI378111582
109,978,8933,CALLZJL8337_MMSI378111687
208,1192,8212,CALLZJL8367_MMSI378111704
269,2069,15343,CALLZJL8386_MMSI378112811
291,341,3544,CALLZJL8498_MMSI378111802
2263,267,2285,CALLZJL8595_MMSI378353000
2280,265,2270,CALLZJL8620_MMSI378111887
333,226,108,CALLZJL8624_MMSI378111892
332,1563,15351,CALLZJL8633_MMSI378111901
1927,230,2472,CALLZJL8651_MMSI378111921
3793,159,1846,CALLZJL8706_MMSI378111942
6796,89,1315,CALLZJL8723_MMSI378111952
2380,254,2225,CALLZJL8786_MMSI378111979
662,912,4621,CALLZJL9019_MMSI378112072
22,25699,63616,CALLZJL9031_MMSI378112082
1477,409,4454,CALLZJL9037_MMSI378112084
77,109,72,CALLZJL9092_MMSI378112121
547,1001,10511,CALLZJL9119_MMSI378112139
31,494,382,CALLZJL9154_MMSI378112174
1763,335,3023,CALLZJL9225_MMSI378112231
11,2671,2429,CALLZJL9231_MMSI378112236
208,2790,11760,CALLZJL9319_MMSI378112334
2219,272,2305,CALLZJL9371_MMSI378112381
1270,476,3065,CALLZJL9392_MMSI378112404
463,113,80,CALLZJL9394_MMSI378112406
102,5742,14170,CALLZJL9541_MMSI378112596
2134,283,2423,CALLZJL9570_MMSI378112626
2260,268,2284,CALLZJL9598_MMSI378112658
899,376,294,CALLZJL9600_MMSI378112661
176,2802,11360,CALLZJL9651_MMSI378112672
810,369,2132,CALLZJL9653_MMSI378112674
277,236,575,CALLZJL9660_MMSI378112682
34,10178,48594,CALLZJL9661_MMSI378112683
97,1468,11274,CALLZJL9667_MMSI378112692
1404,431,2903,CALLZJL9674_MMSI378112699
30,11484,43281,CALLZJL9737_MMSI378112708
65,1343,2524,CALLZJL9843_MMSI378112803
287,1250,15330,CALLZJL9863_MMSI378112825
592,271,215,CALLZJL9873_MMSI378112836
266,216,231,CALLZJL9878_MMSI378112837
2228,271,2304,CALLZJL9882_MMSI378112844
1,350575,0,CALLZJL9886_MMSI378112849
2252,268,2284,CALLZJL9931_MMSI378112918
1863,324,2516,CALLZJL9945_MMSI378112939
2670,226,2099,CALLZJL9957_MMSI378112948
37,99,44,CALLZJL9958_MMSI378112949
27,250,139,CALLZJL9962_MMSI378112957
455,606,6020,CALLZJL9987_MMSI378112986
570,949,9484,CALLZJL9989_MMSI378112988
305,1804,23920,CALLZJL9998_MMSI378113005
144,1801,14591,CALLZMG3249_MMSI512005516
162,2784,27968,CALLZMP3590_MMSI512008722
585,464,4884,CALLZR 9835_MMSI601193900
186,1475,17975,CALLZR4383_MMSI601329000
284,969,10873,CALLZR8472_MMSI601133800
5,300,213,CALLZURI 2_MMSI316041838
1410,429,334,CALLZZZZZ_MMSI316043948
1680,313,6081,IMO0000010_CALLWDK9186_MMSI368101250
8260,73,97,IMO0000015_CALLWDC8768_MMSI367092768
5698,106,1125,IMO0000039_CALLWDK2121_MMSI368032610
4693,95,1583,IMO0000044_CALLWDL8945_MMSI368174430
6425,94,1353,IMO0000051_CALLWDL5605_MMSI368142610
5739,105,1792,IMO0000053_CALLWDL6773_MMSI368153950
6671,91,1328,IMO0000104_CALLWDF3663_MMSI367442550
1280,69,16,IMO0000111_CALLWDD6410_MMSI368926261
6781,89,1317,IMO0000111_CALLWDL9658_MMSI368181020
5712,100,1589,IMO0000134_CALLWDJ2752_MMSI368115030
7898,77,244,IMO0000157_CALLWDK8100_MMSI368090830
7138,85,928,IMO0000168_CALLWDM3555_MMSI368198310
828,246,4957,IMO0000172_CALLWDK4713_MMSI368058010
6525,93,1342,IMO0000181_CALLWDK8404_MMSI368093830
8511,71,198,IMO0000302_CALLWDL4932_MMSI368136260
6942,87,1302,IMO0000428_CALLWDL3461_MMSI368121820
6547,92,1382,IMO0000529_CALLWDL8948_MMSI368174460
5769,105,1436,IMO0000569_CALLWDE7226_MMSI303250000
5508,110,2477,IMO0000900_CALLWDL8844_MMSI368173440
6798,89,1314,IMO0001082_CALLWDJ8158_MMSI368013670
5956,102,1413,IMO0001242_CALLWDF4620_MMSI368502516
4394,138,2138,IMO0001270_CALLWDL8200_MMSI368167350
6405,84,481,IMO0004371_CALLLCS 20_MMSI368926
7300,83,321,IMO0008171_CALLWDK9305_MMSI368102380
6868,88,1309,IMO0059380_CALLWDL8949_MMSI368174470
6387,95,1984,IMO0200000_CALLWDG4982_MMSI367542070
2163,259,4441,IMO0278472_CALLWDL4009_MMSI368127220
1889,311,5023,IMO0507027_CALLWBX3592_MMSI507027
1273,437,7149,IMO0510815_CALLWDL4358_MMSI368130640
6734,90,1322,IMO0520332_CALLWDF7295_MMSI368035660
6617,90,1316,IMO0528750_CALLWDK9304_MMSI368102370
2379,251,5143,IMO0531635_CALLWQRE386_MMSI368131080
1023,533,8530,IMO0532016_CALLWDL4363_MMSI368130690
6874,88,1308,IMO0537871_CALLWCY8510_MMSI367309740
598,335,5932,IMO0546165_CALLWDJ8569_MMSI368017730
5784,92,1426,IMO0588258_CALLWDK9296_MMSI368102280
8257,73,182,IMO0596352_CALLN_A_MMSI316036229
4613,127,3650,IMO0599138_CALLWDK9294_MMSI368102260
1216,496,2502,IMO0600329_CALLWDK6631_MMSI368076460
6964,87,1300,IMO0622325_CALLWDI3525_MMSI367689230
6778,89,1317,IMO0628358_CALLWCX5653_MMSI367180890
2281,239,3258,IMO0637050_CALLWDL3815_MMSI368125270
6326,96,1994,IMO0641705_CALLWDM3715_MMSI368199810
1222,494,3600,IMO0648916_CALLWDL5034_MMSI368137250
6950,87,1243,IMO0691907_CALLWDM3709_MMSI368199740
8447,72,20,IMO0801801_CALLA_MMSI316037994
580,167,1481,IMO0926683_CALL9HA5542_MMSI229635000
5985,101,2051,IMO0950038_CALLWDF5218_MMSI367460670
1296,157,2134,IMO0989092_CALLWDL4007_MMSI368127190
7186,84,1096,IMO1001089558_CALLWDK7400_MMSI368084080
5394,112,911,IMO1001243637_CALLWDK6402_MMSI368074180
4116,146,1827,IMO1001266623_CALLWDK2540_MMSI368036520
4994,121,1106,IMO1001266646_CALLWDK4872_MMSI368059440
616,525,6080,IMO1001269037_CALLWDL4006_MMSI368127180
2755,210,5250,IMO1001281793_CALLWDL4486_MMSI368131890
30,315,1145,IMO1001292851_CALLWDK7038_MMSI368080610
805,576,14232,IMO1001301448_CALLWDL5289_MMSI368139720
6434,94,1977,IMO1001310299_CALLWDL8740_MMSI368172430
79,69,9,IMO1002093_CALLZCGY5_MMSI319706000
6798,89,1315,IMO1002990_CALLZCOE7_MMSI319403000
6945,87,1301,IMO100538269_CALLWDL2150_MMSI366961419
6908,88,1305,IMO1005394_CALLV7MN7_MMSI538080034
4643,96,1592,IMO100552794_CALLWDJ8450_MMSI367005220
5,2384,2270,IMO1005540_CALLJ8Y3472_MMSI377636000
1371,433,9761,IMO100570902_CALLWDL5402_MMSI338707000
641,360,6130,IMO1005837_CALLZGAH2_MMSI319017100
6585,92,1336,IMO100588835_CALLWDM3109_MMSI368194250
1,296527,0,IMO100597582_CALLWDK6339_MMSI368073580
1414,245,4309,IMO1006099_CALLZCRH2_MMSI319421000
1001,68,54,IMO1006219_CALLZCRQ7_MMSI319451000
176,88,131,IMO1006386_CALLZCSY5_MMSI319447000
473,1142,13905,IMO100653364_CALLWDK6762_MMSI368077820
559,633,7533,IMO1006855_CALLZGKB_MMSI319171700
221,97,248,IMO1006893_CALLZGAM_MMSI319983000
4945,122,1573,IMO1006910_CALLZCFQ7_MMSI319563000
850,91,203,IMO1007110_CALLZCOM7_MMSI319581000
6791,89,1316,IMO1007249_CALLZCGU9_MMSI319715000
752,94,480,IMO100734200_CALLV7RT7_MMSI538071191
943,81,75,IMO1007419_CALLZCIG8_MMSI319887000
19,69,6,IMO1007495_CALLZGE09_MMSI319076300
761,626,15250,IMO1007718_CALLV7JQ8_MMSI538070201
177,77,44,IMO1008061_CALLZCOF2_MMSI319795000
6972,87,1299,IMO1008255_CALLZCIT2_MMSI319934000
1059,304,6701,IMO1008384_CALLZCOV6_MMSI319914000
154,79,38,IMO1008413_CALLZCNX8_MMSI319304000
137,72,16,IMO1008451_CALLZCOV7_MMSI319030600
2193,73,35,IMO1008542_CALLZCOC9_MMSI319407000
287,88,160,IMO1008671_CALLZCOY9_MMSI319420000
464,606,11498,IMO1008724_CALLZCPU4_MMSI319250000
282,85,92,IMO1008798_CALLZCPC2_MMSI319597000
1486,163,3432,IMO1008891_CALL6YSX8_MMSI339544000
132,80,43,IMO1009168_CALLZGAP6_MMSI319030200
177,197,1524,IMO1009481_CALLZCXP5_MMSI319863000
1728,227,4793,IMO1009596_CALLZCTX3_MMSI319005000
3,2204,1620,IMO1009613_CALLZCDX4_MMSI310593000
102,67,7,IMO1009637_CALLZCDY4_MMSI310563000
283,82,62,IMO1009766_CALLZGAX_MMSI319035600
15,226,156,IMO1009807_CALLWDM4544_MMSI367138000
369,71,8,IMO1010129_CALLZCXZ8_MMSI319008900
550,78,77,IMO1010208_CALLZGAG9_MMSI319669000
420,67,9,IMO1010337_CALLZGAS8_MMSI319032800
6939,87,1302,IMO101041355_CALLWDL8944_MMSI368174420
6813,89,1314,IMO1010416_CALLZGAA5_MMSI319030900
3,70,0,IMO1010569_CALLZGOF2_MMSI319206300
6855,88,1310,IMO1010636_CALLZGAH4_MMSI319016800
5026,120,1746,IMO101074535_CALLWDK5244_MMSI368063040
139,1863,15116,IMO1010894_CALLZGBK9_MMSI319026700
956,412,10310,IMO1011472_CALL9HA4843_MMSI248879000
87,66,7,IMO1011496_CALLV7YZ3_MMSI319168900
605,155,2098,IMO1011616_CALLZGBN8_MMSI319028600
1234,136,2299,IMO1011862_CALLZGCE2_MMSI319237000
545,69,13,IMO1011874_CALLV7ZB6_MMSI538070874
3383,73,17,IMO1012000_CALLZGDZ9_MMSI319069900
4868,124,1868,IMO101200270_CALLWDK6000_MMSI368070310
6999,86,1296,IMO101211510_CALLWDK3678_MMSI368047580
408,186,2350,IMO1012177_CALLZGEC5_MMSI319068100
192,70,11,IMO1012189_CALLZGED3_MMSI319072300
6972,87,1185,IMO101229469_CALLWDL8252_MMSI368167820
6710,90,1324,IMO101233527_CALLWDK4175_MMSI368052580
286,72,24,IMO1012347_CALLZGEJ6_MMSI319072900
200,75,60,IMO1012452_CALL9HA3706_MMSI229907000
201,71,18,IMO1012610_CALLV7A2121_MMSI538071357
3206,107,1917,IMO1012672_CALL9HA4896_MMSI248978000
6947,87,1301,IMO101269035_CALLWDK8825_MMSI368097780
2862,211,7454,IMO1012775_CALLZGFD6_MMSI319086500
1958,283,3790,IMO1012799_CALLZGEC2_MMSI319072600
4442,116,1132,IMO101288926_CALLWDK4323_MMSI368054020
13,162,141,IMO1012919_CALLZGIC7_MMSI319151300
6894,88,1306,IMO101307049_CALLWDM2420_MMSI368187930
6962,87,1021,IMO102000000_CALLWDJ7728_MMSI367583130
790,473,11270,IMO1022817_CALLWDL3816_MMSI368125280
1349,352,5411,IMO1030000000_CALLWDL4387_MMSI368130910
908,576,7653,IMO1037676_CALLWDK3784_MMSI368048710
6361,95,1360,IMO1056261_CALLWDC6418_MMSI1056261
4257,110,2430,IMO1061192_CALLWDM6120_MMSI368222360
6942,87,1302,IMO1061878_CALLWDJ8262_MMSI368014720
2438,105,1354,IMO1091911_CALLWDL3652_MMSI368123740
6444,94,1975,IMO1095096_CALL895_MMSI338224286
1836,269,3109,IMO1108561_CALLWQXP40_MMSI3791472
684,80,43,IMO111000000_CALLWDM5450_MMSI368216040
774,704,12642,IMO1147419_CALLWDK4248_MMSI368053340
6422,94,1978,IMO1167238_CALLWDC5128_MMSI367036190
1013,509,7037,IMO1180142_CALLWDK8617_MMSI368033770
6628,91,1528,IMO1186064_CALLWDK7580_MMSI368085790
2196,275,3781,IMO1206671_CALLWDL2418_MMSI367341590
5351,112,1542,IMO1206681_MMSI368156990
2026,196,3881,IMO120831400_CALLWDL5776_MMSI368144340
4025,150,2586,IMO121044700_CALLWDK2354_MMSI368034730
6906,88,1305,IMO121351500_CALLWDK7831_MMSI368088250
6866,88,1309,IMO1214845_MMSI338411585
3512,172,3489,IMO1217082_CALLWDM5147_MMSI368213040
6681,91,1326,IMO121954100_CALLWDL6123_MMSI368147620
5064,117,1781,IMO1222394_CALLWDK8804_MMSI368097560
3387,174,4247,IMO123456789_CALLWDK8213_MMSI368091960
4593,126,1203,IMO1243638_CALLWDL7763_MMSI368163250
7370,82,467,IMO1243640_CALLWDM3779_MMSI368200390
2738,204,2240,IMO1250337_CALLWDK4727_MMSI368058130
1182,492,7504,IMO1250883_CALLWDK6777_MMSI368077970
5194,74,83,IMO1252854_CALLWDK6827_MMSI368078510
5024,109,1536,IMO1259540_CALLWDJ4739_MMSI367675880
6899,88,1306,IMO1260379_CALLWDI2368_MMSI368136890
3709,153,1530,IMO126113100_CALLWDL4693_MMSI368133920
5315,93,1488,IMO126138300_CALLWDL5619_MMSI368142760
7022,86,1111,IMO1276022_CALLWDL5403_MMSI368140750
6994,86,1093,IMO1276029_CALLWDK4543_MMSI368056310
6932,87,960,IMO1278453_CALLWDK2800_MMSI368039060
2561,103,1410,IMO1278758_CALLWDK2068_MMSI368032120
6963,87,1299,IMO1281022_CALLWDL7624_MMSI368161910
5126,118,1638,IMO1281792_CALLWDK8566_MMSI368095380
1317,319,9094,IMO1283185_CALLWDL5648_MMSI368143050
7869,77,514,IMO1283448_CALLWDJ9311_MMSI368024790
6361,91,1360,IMO1284450_CALLWDJ9881_MMSI368030340
5058,112,2177,IMO1289289_CALLWDK4438_MMSI368055190
3771,122,1793,IMO1292802_CALLWDK6846_MMSI368078680
938,489,6404,IMO1292803_CALLWDK6848_MMSI368078690
805,670,11613,IMO1293906_CALLWDL2024_MMSI368108480
1651,324,5017,IMO1294283_CALLWDK8082_MMSI368090680
7223,82,617,IMO1294381_CALLWDK9950_MMSI368107910
518,328,4146,IMO12944990_CALLWDK8101_MMSI368090840
4295,141,2646,IMO1294530_CALLWDK8982_MMSI368099320
1533,351,7414,IMO1294623_CALLWDM3063_MMSI368193830
122,4708,14859,IMO1295101_CALLWDL2768_MMSI368115190
3838,88,586,IMO1295690_CALLWDL4897_MMSI368135920
5464,111,1548,IMO1296770_CALLWDL2403_MMSI368111750
6994,86,563,IMO1296837_CALLWDL2442_MMSI368112080
438,72,16,IMO1297828_CALLWDL2576_MMSI368113360
294,69,28,IMO1298253_CALLWDL5830_MMSI369389000
3500,173,1938,IMO1298863_CALLWDL3795_MMSI368125080
7015,86,1088,IMO1299362_CALLWDL3722_MMSI368124386
7991,76,551,IMO1300644_CALLWDL5125_MMSI368138140
3594,155,3138,IMO1300843_CALLWDL3947_MMSI368126620
3496,155,4509,IMO1300846_CALLWDL4425_MMSI368131290
281,1556,13380,IMO1300852_CALLWDL4267_MMSI368129810
1902,307,6874,IMO1300900_CALLWDL4426_MMSI368131310
2531,229,3713,IMO1301031_CALLWDL9615_MMSI368180650
4266,122,2246,IMO1301428_CALLWDL4660_MMSI368133590
6835,88,1312,IMO1302229_CALLWDL5128_MMSI368138170
6685,90,1308,IMO1302674_CALLWDL8494_MMSI368170010
6841,88,1311,IMO1302688_MMSI368189290
6842,88,1311,IMO1306487_CALLWDL7995_MMSI368165440
7056,86,1104,IMO1307034_CALLWDM4918_MMSI368210950
6075,99,1578,IMO1308097_CALLWDL8382_MMSI368168970
4584,129,1438,IMO1308967_CALLWDL9169_MMSI368176610
7063,86,1102,IMO1311724_CALLWDL9993_MMSI368184080
4890,122,850,IMO1313275_CALLWDM6099_MMSI368222160
2456,226,4919,IMO1315129_CALLWDM4138_MMSI368203720
4559,133,2590,IMO1427288_CALLWDK4525_MMSI368056120
5684,106,906,IMO1584932_CALLWDC3584_MMSI467010580
5642,107,2230,IMO159000000_CALLWDK6772_MMSI368077920
466,941,7326,IMO201216315_MMSI201216315
1653,331,4372,IMO30000000_CALLWDK9279_MMSI368102180
2333,258,4057,IMO3091216_MMSI338411586
2958,70,13,IMO34865152_CALLWDF5576_MMSI338668451
372,110,234,IMO367432090_CALLWDF2805_MMSI367432090
6466,94,794,IMO4519205_CALLCGAR_MMSI316160000
580,116,440,IMO4702503_CALLCGBT_MMSI316014510
7721,78,668,IMO5025691_CALLWDH7563_MMSI366972020
2295,215,2818,IMO5029946_CALLWD5884_MMSI367043250
6261,97,741,IMO5033399_CALLWCY8150_MMSI366916920
8389,72,20,IMO5039678_CALLCY3195_MMSI316003527
187,114,200,IMO5058674_CALLCFL9803_MMSI316002059
6933,87,77,IMO5068875_CALLVDLK_MMSI316015121
4938,122,2269,IMO5072905_CALLWDJ3260_MMSI367766260
6271,96,1164,IMO5076949_CALLWM4599_MMSI366929710
3055,198,61,IMO5096298_CALLVDQW_MMSI316003702
4125,139,2072,IMO5097450_CALLWCF3012_MMSI366904910
8367,72,140,IMO5102865_CALLCFG8060_MMSI316002501
2780,109,640,IMO5105831_CALLCFN4292_MMSI316607241
1157,475,8147,IMO5107918_CALLWDJ7775_MMSI366920310
6453,94,1973,IMO5108182_CALLWDG9405_MMSI367587440
8715,69,10,IMO5111359_CALLWDC3446_MMSI367007980
231,1456,16789,IMO5116402_CALLWDC9840_MMSI367107340
56,7671,27805,IMO5118759_CALLVC3237_MMSI316032539
